,feature,class_label
10,"[-1.7919244e+02  1.5250116e+02 -2.9890640e+01  1.3627035e+01
 -3.1425890e+01  4.5995216e+00 -1.8922649e+01 -1.4381642e+01
 -1.2302505e+01  9.1088495e+00 -1.3281541e+01 -1.1475451e+01
 -1.2179695e+01 -7.6402516e+00 -7.4751630e+00 -6.8128238e+00
 -6.1228025e-01  1.0340635e+01  1.4248491e+01  7.7180667e+00
  1.2319377e+01  5.4140816e+00  5.9113569e+00 -4.3652825e+00
  4.8337379e-01  2.5974605e+00 -6.0427636e-02  3.4530723e+00
 -4.4352975e+00 -1.0071472e+00  1.9366943e+00  3.5428860e+00
 -2.1974189e+00  5.8284082e+00  8.5168600e+00  8.2498713e+00
  6.9182992e+00  2.6026580e+00  6.7236023e+00  2.6937482e+00
  4.7503763e-01 -2.0055861e+00  7.1878451e-01 -4.9605176e-01
 -4.3814543e-01 -6.8697619e-01 -1.2710794e+00  1.0221025e+00
 -1.5587983e-01 -5.2826506e-01  1.3920717e+00 -2.1377022e+00
  8.1504911e-01  8.8057876e-01  1.5283369e+00  4.5265574e+00
  1.2566950e+00 -1.5105061e-01  5.9134483e-01  1.0600351e+00
  1.2373714e+00 -8.1784701e-01 -2.5068858e+00 -3.0795169e-01
  2.1816933e+00 -1.1096332e+00 -1.5684392e+00  1.1244056e+00
  1.0824953e-01  7.2568733e-01 -1.0712548e+00 -7.2214222e-01
 -9.1741300e-01 -4.7789261e-01  1.6297340e-01  4.0281441e-02
 -7.8637522e-01 -5.2951925e-02  3.8681927e-01  1.0768146e-01
  1.9113789e-01  3.7606448e-01  3.6389646e-01  5.2698147e-01
  5.6846058e-01  1.9763367e+00  1.8070580e-01 -2.4253097e-01
 -1.5945511e-01 -8.7484336e-01  9.1628188e-01  9.0962046e-01
  3.0079573e-01  7.0292414e-03 -2.9584953e-01  6.6248089e-01
  7.9303801e-01  2.3127784e-01  7.3908514e-01  1.4319326e-01]",49
11,"[-1.3242715e+02  1.8434192e+02 -5.2738094e+01  3.7150543e+01
 -1.0975609e+01  1.1405218e+01  4.4907889e+00  1.2587188e+01
  1.0022997e+01 -1.9977181e+00  3.8721757e+00  9.3653727e+00
  1.3847322e+00 -8.5964561e-02  4.4289107e+00  1.4234285e+00
 -4.6575567e-01  6.3684807e+00  4.7481189e+00  2.3051174e+00
  4.0904360e+00  2.7417705e+00  2.5462761e+00 -8.7563299e-02
  3.3089212e-01 -3.3656631e-02 -1.2477373e+00  8.1304336e-01
  2.6625540e+00  2.7043729e+00 -6.2507701e-01 -9.8804340e-02
  3.3279052e+00  3.1102045e+00  4.9312681e-01 -2.5007765e+00
 -2.7844968e+00  1.5299597e+00  2.9305165e+00  2.6633801e+00
 -2.1875024e+00 -1.1152661e+00  2.5306497e+00  6.8370461e-01
 -7.1315819e-01 -9.2126322e-01  6.8047678e-01  3.5733218e+00
  1.5587368e+00 -7.1775472e-01  4.8284569e-01  1.6105749e-01
  7.1436834e-01 -1.2627119e+00  5.0069261e-01 -1.1889404e-01
  1.1264198e+00 -8.8160348e-01  1.7493765e+00  1.8571907e+00
  1.9111541e-01 -9.3637115e-01 -9.8446095e-01  2.6891356e+00
  1.3757142e+00 -1.2675975e-01 -8.8836783e-01  2.1969767e+00
  8.5575396e-01 -1.9392899e+00  1.4328678e-01  1.2731115e+00
 -7.2515267e-01 -1.1733942e+00 -1.5348336e-01  1.3124764e+00
 -8.6605221e-01 -1.4188766e+00  8.0728298e-01  4.2730576e-01
 -2.3059301e-01  5.5285293e-01 -8.4463435e-01 -2.7112806e-01
 -8.8502669e-01  3.4701130e-01  1.3431832e-01 -1.6086642e+00
 -7.7588904e-01 -2.2074492e-01 -6.6490161e-01 -6.8505919e-01
  1.9827722e-01 -1.9395104e-01 -1.7645408e+00 -8.3636713e-01
  1.4142139e+00  2.3030718e-01 -1.2079138e+00 -1.9279687e-01]",43
12,"[-4.3016745e+02  1.3322267e+02  1.1832152e+01  6.2481483e+01
 -2.8885601e+00  2.7283936e+01 -4.4802074e+00  1.0503431e+01
 -7.3121481e+00  7.9077334e+00  2.1230879e+00  4.9780889e+00
 -8.6595255e-01  4.5239124e+00  1.9087373e+00 -1.3168900e+00
  4.0266209e+00 -2.4255233e+00  5.3979011e+00 -1.6371903e+00
  1.4246867e+00 -2.0453694e+00  1.5232762e+00  9.9281579e-01
  4.1748247e+00 -1.2076840e+00  3.3988547e+00  2.6145658e+00
 -1.3285047e+00  1.2681445e+00  6.6457939e-01  6.8273425e-01
  1.1303900e-01  5.8349565e-02  1.4020365e+00  1.2662445e+00
 -4.4091356e-01  4.1504874e+00 -8.9197147e-01  2.1711402e+00
  8.8956201e-01  2.7474964e+00  1.4589401e+00  2.5144794e+00
  2.0191696e+00  2.9684395e-01  1.8734201e+00 -1.3621173e+00
  1.6566998e+00 -1.2368701e+00  2.6886863e-01 -2.5081885e-01
  5.3629440e-01  9.9750620e-01 -4.8911601e-01 -1.9276094e-02
  6.0988677e-01  8.7705475e-01 -1.7710979e-01 -3.6737996e-01
 -2.5013456e-01  4.7752950e-01 -5.9484410e-01 -6.3342410e-01
 -1.7918615e-01 -1.0055060e+00 -3.2486394e-01 -1.0874879e+00
 -1.0118283e+00 -1.0347636e-01 -1.4338287e+00 -5.4559600e-01
 -1.3081154e+00 -7.4784255e-01 -1.0508157e+00 -1.9875827e-01
  3.5634661e-01 -6.4418948e-01 -7.5356434e-03 -7.1642780e-01
 -6.1015415e-01 -1.1753702e+00 -5.0128752e-01 -6.3327622e-01
 -5.6124550e-01 -2.8868082e-01 -9.4119555e-01 -4.5229065e-01
 -4.7582591e-01 -2.9734677e-01 -2.9714322e-01 -5.7308549e-01
 -3.4408346e-01 -5.1489162e-01 -8.5688099e-02 -1.4776860e-01
 -4.2379382e-01 -1.2003069e-01  1.8866923e-02 -7.4298158e-02]",31
13,"[-4.7421835e+02  8.8520737e+01 -1.5164335e+01  5.2176182e+01
  9.7222404e+00  2.3124722e+01  1.3962145e+00  1.5457825e+01
  5.3661785e+00  1.3973537e+01  1.5681552e+00  8.7081089e+00
  4.2559133e+00  8.0790300e+00  5.4951465e-01  5.8654308e+00
  9.7101393e+00  2.4704750e+00  2.0570631e+00  1.9612275e+00
  6.9221263e+00  4.4878111e+00  6.0288715e+00  4.2645836e+00
  1.1727939e+01  3.8272769e+00  6.1562319e+00  7.3677534e-01
  4.4253998e+00  3.8981876e+00  6.8348436e+00  3.1857507e+00
  6.7484603e+00  8.8002272e+00  2.7359512e+00  5.0764065e+00
  3.0109639e+00  7.6146517e+00  2.5733902e+00  4.4140139e+00
  1.7296069e+00  4.2920136e+00  1.0194347e-01  2.3393428e+00
  2.9528850e-01  2.7893882e+00  2.7713883e+00  6.6791141e-01
  4.0590448e+00  1.6028885e+00  2.6865833e+00  2.3573638e-01
  3.3654282e+00  2.0861287e+00  2.9552233e+00  1.7648723e+00
  5.1114221e+00  1.4075075e+00  1.4070578e-01  6.8570095e-01
  1.8671337e+00  1.7838985e+00  1.7123926e+00  2.4417796e+00
  3.0296171e-01  3.3655624e+00  1.8117282e+00  2.3159750e+00
  1.2012720e+00  2.5618110e+00  1.4580567e+00  1.8592370e+00
  2.3404448e+00  1.6075379e+00  1.0579087e+00  2.6095610e+00
  1.7506069e+00  2.2343745e+00  2.1991451e+00  1.1429900e+00
  2.4044030e+00  1.1866162e+00  3.0170989e+00  1.2869378e+00
  2.0778246e+00  1.6309056e+00  1.7683055e+00  8.8093936e-01
  1.7992320e+00  6.8243027e-01 -3.9026167e-02  1.3837268e+00
  3.9322364e-01  1.5298682e+00  2.6493305e-01  2.7214196e-01
  8.5265291e-01  1.4002467e+00  8.9195299e-01  1.4870284e+00]",31
14,"[-1.97195404e+02  2.54582062e+02 -4.81536598e+01  1.04868240e+01
  8.78993130e+00 -1.38996058e+01 -8.87741089e+00  4.50358963e+00
 -4.30440807e+00 -4.62944031e+00 -5.03089476e+00 -4.50979757e+00
 -8.24913120e+00 -5.87998438e+00 -3.58013558e+00 -1.35747087e+00
  2.71674585e+00  1.35410810e+00  1.63944888e+00  1.16235268e+00
  7.72340000e-01 -2.35921717e+00  3.59870456e-02 -3.17346668e+00
 -2.30712867e+00 -2.29311419e+00 -4.80566561e-01 -1.81127036e+00
 -1.75003922e+00 -1.44396889e+00 -2.64677882e+00 -2.21193528e+00
 -3.24465656e+00 -1.96250045e+00 -4.51645803e+00 -3.24728560e+00
 -4.43770981e+00 -2.43125296e+00 -2.48969769e+00 -2.62007093e+00
 -4.14417601e+00 -3.35427690e+00 -3.19018555e+00 -4.12647104e+00
 -2.88532662e+00 -4.71294594e+00 -2.30857611e+00 -2.40227842e+00
 -2.32386351e+00 -3.42943549e+00 -1.29683948e+00 -2.09775305e+00
 -1.81407630e+00 -1.39168286e+00 -8.59890163e-01  9.38087106e-01
  6.34975910e-01  1.15560043e+00 -1.10537305e-01  1.36252749e+00
  7.09855780e-02 -2.97768980e-01 -6.54918373e-01  9.75513458e-01
  9.55522597e-01  4.99740064e-01  6.71021760e-01  3.57622087e-01
  5.59654951e-01 -4.50138748e-01  7.58556202e-02 -5.36436558e-01
 -1.00409575e-01 -4.69830751e-01  3.84525657e-02 -7.07830369e-01
 -1.13065529e+00 -1.56667280e+00 -1.32801187e+00 -1.11412096e+00
 -1.69987726e+00 -9.32566106e-01 -9.01337683e-01 -6.15704954e-01
 -7.92366743e-01 -1.56301275e-01 -5.73060095e-01 -3.19760889e-01
 -2.50533462e-01 -3.30565125e-01 -3.57026577e-01 -3.77017528e-01
 -2.36978620e-01 -2.79385865e-01 -1.31531032e-02 -1.70502171e-01
  2.04385385e-01  2.95839369e-01  3.79870623e-01 -2.35571519e-01]",47
15,"[-1.9935249e+02  2.2258264e+02 -1.2207536e+01 -1.7763641e+01
  7.5105715e+00  5.4072299e+00 -5.9434338e+00  1.5456035e+00
  5.1370919e-01 -7.8688898e+00 -7.8851956e-01  3.2521112e+00
  1.7785662e+00 -3.7678976e+00 -7.8284955e+00 -1.0402167e+01
 -1.0711323e+01 -4.6616454e+00  1.2686023e+00  7.1769876e+00
  1.0221728e+01  1.0137818e+01  1.0109374e+01  8.5294485e+00
  6.2203355e+00  3.9170527e+00  3.2549458e+00  2.9982908e+00
  2.4070773e+00  6.6862118e-01 -2.7795255e+00 -4.4339542e+00
 -4.1151524e+00 -4.3407702e+00 -3.0586226e+00 -3.6607225e+00
 -5.4668264e+00 -5.2049036e+00 -4.3543291e+00 -8.5360128e-01
  2.5851836e+00  3.7000999e+00  3.6954496e+00  1.9676996e+00
 -9.0883732e-01 -1.9018391e+00 -1.5321407e+00 -1.3342448e+00
 -2.9681888e-01  5.4563779e-01 -2.6351166e-01 -1.6356570e+00
 -2.3005497e+00 -2.2410696e+00 -1.1423446e+00  7.6908767e-01
  7.6878917e-01 -2.4430677e-01 -8.6948223e-02 -3.4942892e-01
 -2.8661409e-01  8.0632150e-02  7.2155184e-01  2.7890950e-01
 -1.5878205e+00 -1.3778051e+00 -1.0357761e+00 -1.1779869e+00
 -1.2567314e+00 -2.4362941e+00 -2.2779090e+00 -1.2113544e+00
 -8.5753417e-01 -7.5516224e-01 -1.1193657e+00 -1.3473593e+00
 -1.0660841e+00 -3.9750367e-01 -1.0046818e-01 -3.9585486e-01
  9.7634792e-02  8.7660223e-01  1.0599971e+00  7.5286859e-01
 -2.4410297e-01 -5.6185675e-01  2.5843072e-01  1.3740095e-01
 -5.2059221e-01 -3.4383652e-01 -3.6377841e-01 -3.4023517e-01
 -2.2579414e-01 -8.9359599e-01 -7.8075522e-01  3.5970354e-01
  8.2236052e-01  2.6535463e-01 -5.9683824e-01 -6.8446296e-01]",3
16,"[-2.63965302e+02  1.32489578e+02  1.38360806e+01  3.80194397e+01
 -1.19553986e+01  2.07901020e+01 -1.45786896e+01  5.53794050e+00
 -7.25461102e+00  3.58877206e+00 -5.54367208e+00 -4.31171000e-01
 -4.44493818e+00 -3.45118570e+00 -2.18415165e+00 -4.74843740e+00
  8.66569996e-01 -2.60006309e+00 -1.62706828e+00 -3.44499946e+00
 -4.94147062e+00 -2.39724374e+00 -1.94090307e+00 -3.06057572e+00
 -2.48891377e+00 -3.43306637e+00  1.73416018e+00 -1.27429411e-01
 -1.86712241e+00 -5.71949303e-01 -4.02580857e-01 -1.50481069e+00
 -3.75632793e-01 -3.40059310e-01  9.12886202e-01 -3.09362978e-01
 -7.41834998e-01  6.48566365e-01 -6.03299081e-01 -1.34351993e+00
  8.56550753e-01 -9.98154283e-01 -7.45500505e-01  1.56704736e+00
  1.00155580e+00  3.99162322e-01 -9.47175086e-01 -4.28805262e-01
 -6.49580181e-01 -1.46540189e+00  7.76732787e-02 -1.13146663e+00
  5.50348870e-02  3.76545250e-01 -8.78961205e-01  1.22986935e-01
 -4.32641715e-01 -3.42464834e-01 -2.29304284e-01 -7.01788902e-01
 -1.79792845e+00  8.48350108e-01 -3.56282383e-01 -4.63726521e-01
 -4.42045212e-01 -1.99488533e+00 -9.59804118e-01 -7.71671355e-01
 -1.65722370e+00 -8.10378969e-01 -7.02688396e-02 -8.60872388e-01
 -7.09279060e-01 -1.18610191e+00 -2.43700594e-01 -3.56483310e-01
 -9.39361081e-02  2.21705735e-02 -4.48185742e-01 -1.09035492e+00
 -3.91310215e-01 -6.59323156e-01 -5.50911665e-01  4.37604040e-01
 -2.97309339e-01  2.88718771e-02 -4.77733284e-01  2.50358760e-01
 -1.04677372e-01 -3.72082770e-01 -3.20747774e-03 -2.19852582e-01
  2.45066762e-01 -5.44734150e-02  2.23011449e-02  4.51927990e-01
  2.84004390e-01  3.05738866e-01 -2.71284640e-01 -9.89651531e-02]",45
17,"[-6.34225952e+02  3.45511475e+01 -9.88533020e+00  1.34051723e+01
 -6.43915749e+00  9.56714249e+00  1.12322330e+00  6.95954800e-01
 -3.06948209e+00  3.73932767e+00 -3.53935528e+00  2.84081841e+00
 -4.94947076e-01 -2.62672853e+00 -3.07947350e+00  2.64000916e+00
 -2.62600231e+00  2.43935466e+00 -2.71255612e+00  3.12377214e-01
  2.83366054e-01 -5.43008685e-01  1.53371048e+00  8.76421869e-01
 -1.41906834e+00  1.01502025e+00  1.65593684e-01 -1.59871972e+00
 -9.96003225e-02 -2.08640504e+00 -1.96388647e-01 -3.98644924e-01
 -1.39778781e+00 -9.90099490e-01 -4.06016022e-01 -2.20809832e-01
  1.82051867e-01 -3.28498632e-01  1.16817510e+00  9.00234506e-02
  1.16161656e+00  2.59668499e-01  8.71156633e-01 -5.84991038e-01
  8.27630281e-01 -8.65345418e-01  5.58231056e-01 -6.76260531e-01
 -2.60766655e-01 -5.98958790e-01 -5.18839419e-01 -3.53853583e-01
 -6.13478959e-01 -2.57139951e-01 -4.95228916e-01 -7.00362265e-01
 -6.77672446e-01 -1.94286197e-01 -7.03881383e-01  3.81190896e-01
 -7.96917602e-02 -2.14397535e-02  3.55762780e-01  5.89357615e-01
 -2.68101066e-01  4.42914754e-01  2.18161251e-02 -3.18324953e-01
 -2.71627516e-01  2.40409255e-01 -7.52490282e-01 -6.19447082e-02
 -2.80194253e-01  1.42776996e-01 -2.71517307e-01 -4.00293946e-01
 -4.52014655e-01 -1.09262481e-01 -1.42816126e-01  1.55524462e-02
 -1.04519241e-02  3.61417532e-02  2.46914804e-01  1.48293078e-01
  2.42071241e-01 -1.23139545e-01  1.44398555e-01  2.32559115e-01
  9.47968289e-02 -1.64712802e-01  1.17469430e-01 -1.75446626e-02
  3.47756557e-02 -2.70582259e-01 -1.67963400e-01 -2.88580060e-01
  9.16068479e-02 -7.18350410e-02 -1.84036791e-02 -6.47316799e-02]",23
18,"[-4.81304047e+02  1.15378075e+02 -2.84916286e+01  4.08968620e+01
 -1.03215313e+01  2.48730335e+01 -6.89737844e+00  1.41115265e+01
 -3.67759609e+00  1.72670221e+00 -9.65926051e-01 -3.25595832e+00
  3.56022835e+00  1.77564669e+00  5.93102789e+00 -2.54631686e+00
 -1.88423538e+00 -1.18402777e+01 -5.88969088e+00 -7.43283463e+00
  7.62493968e-01 -3.18706131e+00 -4.78362417e+00 -4.04045916e+00
 -2.17519474e+00  1.29620647e+00 -1.32687736e+00 -2.07363200e+00
 -5.23320675e+00 -4.18275499e+00 -5.90885925e+00 -2.58229160e+00
 -4.35786247e+00  7.73021996e-01 -7.78712392e-01 -1.29123926e+00
 -1.57656753e+00  6.24755144e-01  3.97124672e+00 -1.82539731e-01
 -1.25783682e+00 -3.57543612e+00 -2.74367809e+00 -3.95463538e+00
 -1.59222603e-01 -9.21730399e-01 -2.64103174e+00 -3.20199871e+00
  1.79765850e-01  2.00253557e-02 -1.15888381e+00  1.99416649e+00
 -1.32491186e-01 -1.03556621e+00 -1.91235411e+00 -7.63258219e-01
 -1.18829262e+00  9.28089023e-01  6.55904174e-01 -1.64775491e+00
 -3.10165095e+00 -5.87620556e-01  7.56954610e-01 -9.25271094e-01
 -1.98092997e-01 -1.33129597e+00 -1.01714158e+00 -2.50146110e-02
  6.95029199e-01  9.62726891e-01  1.43577087e+00 -9.58051264e-01
  4.88602072e-01  8.73098254e-01  1.73949033e-01  5.77402651e-01
  4.79768872e-01  1.37499499e+00 -5.65555036e-01  4.32510339e-02
 -9.81998503e-01 -1.91780165e-01  6.28232658e-01 -3.78464550e-01
 -1.64013714e-01  3.37067962e-01  6.29566967e-01 -6.26510307e-02
 -2.13312685e-01 -2.62933969e-01  1.76186021e-02 -3.04368168e-01
  7.28120267e-01  1.04248844e-01 -5.33257663e-01 -6.41183257e-02
  5.06815910e-01  9.48465317e-02 -1.10421300e+00 -2.56791651e-01]",5
19,"[-2.3873833e+02  2.7236029e+02 -2.8070040e+01 -8.1945114e+00
  2.2632475e+01 -1.2710369e+01 -3.7538867e+00 -3.6384547e+00
 -1.0515017e+01 -1.1952448e+00 -2.7100561e+00 -5.7355990e+00
 -3.8314991e+00 -2.7724433e+00  2.5136225e+00  4.2723660e+00
 -1.1943753e-01 -2.5381980e+00 -4.5943770e+00 -7.8143687e+00
 -7.6637077e+00 -3.5523632e+00  4.2460003e-01  1.0829092e+00
  7.0579961e-02  1.2563400e+00  2.0781839e+00 -1.5884246e+00
 -5.2893734e+00 -2.6298397e+00  2.7512960e+00  2.8592694e+00
 -1.1941741e+00 -5.2790079e+00 -7.3632355e+00 -5.1490903e+00
 -1.7452154e+00 -1.1644170e+00 -2.1267743e+00 -3.1641479e+00
 -3.8669822e+00 -3.2972317e+00 -2.0744002e+00 -1.1192398e+00
 -1.8152470e-02 -3.0403063e-01 -9.8909575e-01  3.0753160e+00
  8.2778893e+00  5.1572933e+00 -3.1018615e+00 -4.1467052e+00
  2.0648882e+00  4.0325966e+00  1.7887602e+00  3.6984501e+00
  5.0976057e+00 -7.0361125e-01 -4.9121203e+00  6.1610353e-01
  8.7298241e+00  9.7964268e+00  4.2706971e+00 -1.6991460e-01
 -1.5254685e-01  6.3667798e-01  1.6747545e+00  3.6459463e+00
  2.7373033e+00 -6.3831335e-01 -1.1604266e+00  1.1285325e+00
  2.2894063e+00  6.2679648e-01 -3.2082112e+00 -5.2139282e+00
 -3.1861193e+00 -8.6965525e-01  7.7001840e-01  3.5230913e+00
  4.4869056e+00  2.0554180e+00 -3.4774983e-01 -4.2727560e-01
  5.5671781e-01 -6.5003943e-01 -3.4189782e+00 -4.8348856e+00
 -4.3022337e+00 -4.3054268e-01  1.7417117e+00 -2.3525326e+00
 -2.8770645e+00  2.1499510e+00  3.0659072e+00  1.8031911e+00
  1.3038057e+00 -3.9678279e-01 -1.7595729e-01  7.4079865e-01]",46
20,"[-3.27018158e+02  5.14006577e+01  1.62888355e+01  3.18584023e+01
 -5.73921776e+00  1.10444345e+01  4.27746683e-01  1.52019558e+01
  4.21331215e+00  1.35619659e+01  6.64976072e+00  2.62071157e+00
 -2.39646959e+00  8.54665565e+00  4.88442421e+00  5.10332882e-01
 -5.32861423e+00  1.18896265e+01  2.25155807e+00 -6.36249876e+00
 -6.95328665e+00  4.58105659e+00 -6.46521044e+00 -2.60824466e+00
  5.07795620e+00 -8.52417660e+00 -2.80082202e+00  3.75693846e+00
 -1.19447412e+01  9.41059172e-01  5.34850931e+00 -2.87789392e+00
  3.38156104e+00 -6.24622869e+00 -3.46248555e+00  4.03502655e+00
 -6.51194096e+00  3.65285063e+00 -1.74243617e+00 -5.18731654e-01
  1.28798649e-01 -2.92318106e+00 -1.10487092e+00 -1.60021174e+00
  3.60359097e+00 -1.23742020e+00 -2.07417637e-01  1.52283800e+00
 -7.00505435e-01 -5.21193695e+00  1.21890318e+00 -6.84829414e-01
  3.21968168e-01  1.78370070e+00  2.42627406e+00 -3.85384583e+00
  1.49085593e+00 -1.02200806e+00 -3.75927711e+00  2.48307085e+00
 -2.17871428e+00  3.96306968e+00  5.14720857e-01 -3.14820075e+00
  2.21310210e+00 -2.47174573e+00 -1.27882040e+00  2.33794212e+00
 -1.24333346e+00  2.48231459e+00  3.82532746e-01  2.82616764e-01
 -1.20114243e+00 -1.34914136e+00  6.97219670e-01 -4.81219828e-01
  1.45010293e+00  8.33302364e-02  1.78369486e+00 -1.12208891e+00
  5.63917398e-01  1.84780824e+00 -2.09211278e+00  1.58495569e+00
 -1.16991532e+00  1.44292009e+00 -3.19317669e-01  3.88471752e-01
  3.58502358e-01  9.30493250e-02  8.96975219e-01 -7.36187696e-02
 -1.02456427e+00 -1.31733358e+00  2.16516542e+00 -2.24830246e+00
  7.94309795e-01  1.11029112e+00 -1.52201131e-01  1.90585876e+00]",37
21,"[-7.12241211e+02  2.57994823e+01  8.59485245e+00  1.11739645e+01
  1.86277404e-01  7.81689262e+00 -1.89439845e+00  4.04240417e+00
 -2.15124655e+00  2.97747540e+00 -1.91690540e+00  2.79703951e+00
 -3.16629457e+00  2.57268143e+00 -1.70138359e+00  1.46357417e+00
 -1.97337103e+00  1.01102090e+00 -9.88322735e-01  1.95498013e+00
 -7.72709370e-01  7.61991501e-01 -3.52067143e-01  8.96658003e-01
 -2.21830517e-01  3.94851893e-01  2.19142318e-01  2.60342121e-01
 -1.64503723e-01 -1.79852229e-02 -1.22218385e-01 -2.78638422e-01
  5.44049442e-01  5.06202541e-02  6.66842282e-01 -2.11030260e-01
  9.49296355e-01  3.50473225e-01  1.10029602e+00 -1.87690854e-01
  1.06041503e+00 -3.78624015e-02  9.53008294e-01  6.05540723e-02
  9.67943668e-01 -1.18825249e-01  9.19716060e-01 -3.72713029e-01
  5.09715974e-01 -3.62499863e-01  1.33386746e-01 -1.57994837e-01
  1.34143367e-01  4.71688807e-02  2.12975949e-01 -2.23730698e-01
  4.16585714e-01  1.66856304e-01  3.24369848e-01 -2.90658735e-02
  1.57789648e-01  3.16565096e-01  1.36657640e-01  3.64590794e-01
 -1.14710286e-01  2.03344524e-01 -2.71259159e-01  2.16438085e-01
 -2.13953182e-01  2.85771996e-01 -4.35983986e-01  1.40638143e-01
 -4.17640746e-01  2.19397381e-01 -1.21143401e-01  2.79693246e-01
 -1.12513587e-01  3.64652902e-01  8.24298561e-02  2.77653694e-01
 -8.13152716e-02  4.47070837e-01  1.73712745e-01  2.94260979e-01
 -1.40271679e-01  2.73036808e-02  3.63740362e-02  1.62487000e-01
 -2.33828239e-02 -5.78077286e-02 -1.99813277e-01 -2.47585133e-01
 -1.25064254e-01 -2.92061210e-01  1.88833252e-02 -1.44895852e-01
 -1.03682138e-01 -2.38944456e-01  1.11131229e-01 -2.33271942e-01]",31
22,"[-4.54266632e+02  9.94175873e+01  2.92051487e+01  1.35664043e+01
  1.37051640e+01  5.14935970e+00 -3.06070924e+00 -1.16025090e-01
  5.80537176e+00  4.99740744e+00 -1.44205719e-01 -1.84298694e+00
 -2.05973044e-01  8.15718174e-01 -2.09897369e-01 -8.65482748e-01
 -2.14542925e-01 -1.91916749e-01 -1.35563469e+00 -2.39050627e+00
 -2.35714293e+00 -1.63508821e+00 -1.22052586e+00 -7.21124053e-01
 -4.75220859e-01 -8.84857118e-01 -6.54145896e-01 -2.69497603e-01
 -7.58532822e-01 -1.14833975e+00 -7.42266178e-01 -7.40863755e-02
  2.52806786e-02 -2.29899615e-01 -3.75258446e-01 -4.23396945e-01
 -4.14572358e-02  4.76807892e-01 -2.26883650e-01 -1.70653474e+00
 -1.33009577e+00  1.30817071e-01 -1.12198204e-01 -1.55153596e+00
 -1.69154537e+00 -4.14513171e-01 -2.01215282e-01 -8.74221265e-01
 -9.71650541e-01  1.40656427e-01  6.88124597e-01 -9.90824681e-03
 -1.97738558e-01  3.47485721e-01  8.54052484e-01  7.77022243e-01
  7.88458884e-01  1.02244115e+00  1.16942215e+00  6.69271111e-01
 -1.69134922e-02  4.95655164e-02  6.28784418e-01  8.46494675e-01
  1.27094001e-01 -4.31653559e-01 -2.86762446e-01  1.40119433e-01
  2.78761983e-01  4.05612379e-01  7.51200974e-01  7.90509224e-01
  4.36549395e-01 -5.24336211e-02 -3.26566279e-01 -1.64185151e-01
  9.62290689e-02  5.96303120e-02 -1.41302451e-01 -4.31548990e-02
 -1.06385686e-01 -2.73193300e-01 -3.19310389e-02  1.81908105e-02
 -7.30204303e-03 -8.64051506e-02 -3.71054173e-01 -6.20784521e-01
 -7.05919206e-01 -6.75557315e-01 -4.51103806e-01 -2.11055696e-01
 -2.07141325e-01 -2.99023688e-01 -4.39495683e-01 -5.63710153e-01
 -3.00817460e-01 -1.08852103e-01 -4.23127562e-01 -6.83867574e-01]",30
23,"[-1.2704117e+02  1.3281148e+02 -3.6914360e+01  6.0442280e+01
  3.9644382e+00  3.0779312e+01  2.5379956e+00  1.3928651e+01
  6.6987004e+00  2.5309220e-01  3.2905462e-01 -8.5795379e-01
 -9.1375360e+00  6.4492254e+00  2.8978276e+00  1.3454022e+00
  5.5868268e+00  5.2809386e+00 -2.4028541e-01 -7.2413868e-01
  1.2151999e+00 -5.2880630e+00  1.4293342e+00  1.9361707e+00
  1.0840976e+00  3.1550932e+00  4.8451452e+00 -2.9329571e-01
  2.4458230e+00  2.8844790e+00 -6.6388202e-01  6.1461055e-01
  5.2747345e-01  8.3166444e-01 -2.1575999e+00 -2.6774976e-01
  5.3846496e-01  7.8984874e-01  4.3788013e-01  1.9579154e+00
 -9.3053138e-01  1.5327179e+00  3.0309996e-01 -1.7875211e-01
 -6.0100406e-02  3.5129833e-01 -4.2992830e-01 -1.5180255e+00
 -6.3506246e-01 -1.4992658e+00 -7.6927656e-01 -1.4529086e+00
 -9.7280514e-01 -5.8166188e-01 -5.0362754e-01 -3.3968657e-01
 -1.8977912e-01 -8.3341193e-01 -1.1590099e+00 -3.2637370e-01
 -1.4509614e+00 -4.5495698e-01 -8.8612664e-01  2.6178586e-01
 -1.1600603e+00 -1.7207383e-01 -1.1913239e+00 -7.4137527e-01
 -1.0526831e+00 -2.5263172e-01 -3.4430313e-01 -8.3489627e-01
 -3.2531121e-01 -7.9041511e-01 -3.3269873e-01 -5.8636200e-01
 -2.4099022e-01 -3.9930126e-01 -6.4011878e-01 -1.1141491e+00
  1.1506746e-01 -6.1030722e-01 -4.4778353e-01  4.4985899e-01
 -2.7235970e-01 -5.4913563e-01 -3.1996289e-01 -5.8536339e-01
 -2.9728919e-01 -6.7945190e-02 -7.0191056e-01 -1.1347798e-01
 -4.7389036e-01 -1.4791189e-01 -5.9805214e-01 -3.7739134e-01
 -3.2041061e-01 -4.0079036e-01 -4.8447827e-01 -1.2638387e-01]",47
